,median_income,housing_median_age,total_rooms,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
438,4.0139,26.0,3271.0,1.0,0.0,0.0,0.0
439,3.2,35.0,708.0,0.0,0.0,0.0,0.0
440,2.6339,13.0,1203.0,0.0,0.0,0.0,0.0
441,1.9375,23.0,1984.0,1.0,0.0,0.0,0.0
442,3.1691,52.0,1758.0,0.0,0.0,1.0,0.0
443,4.038,52.0,2657.0,0.0,0.0,1.0,0.0
444,3.375,36.0,84.0,0.0,0.0,0.0,0.0
445,2.3056,25.0,287.0,1.0,0.0,0.0,0.0
446,6.4285,29.0,5650.0,0.0,0.0,0.0,0.0
447,8.7477,52.0,1611.0,0.0,0.0,1.0,0.0
448,4.6103,37.0,694.0,0.0,0.0,0.0,1.0
449,3.8906,31.0,2417.0,0.0,0.0,0.0,0.0
450,1.5844,31.0,1648.0,0.0,0.0,0.0,1.0
451,2.8393,15.0,2654.0,1.0,0.0,0.0,0.0
452,5.4904,15.0,13245.0,0.0,0.0,0.0,1.0
453,6.2263,52.0,573.0,0.0,0.0,0.0,1.0
454,7.0516,37.0,2204.0,0.0,0.0,0.0,0.0
455,3.6053,35.0,1335.0,0.0,0.0,0.0,0.0
456,4.2321,17.0,4863.0,0.0,0.0,0.0,0.0
457,6.0582,39.0,440.0,1.0,0.0,0.0,0.0
458,3.1312,19.0,691.0,0.0,0.0,0.0,1.0
459,4.6133,29.0,2937.0,0.0,0.0,0.0,1.0
460,1.3289,38.0,1438.0,1.0,0.0,0.0,0.0
461,5.2591,16.0,1613.0,1.0,0.0,0.0,0.0
462,4.0658,25.0,3670.0,1.0,0.0,0.0,0.0
463,2.4754,16.0,2150.0,0.0,0.0,0.0,1.0
464,2.5938,18.0,3876.0,1.0,0.0,0.0,0.0
465,3.5114,52.0,1244.0,0.0,0.0,0.0,0.0
466,3.0833,44.0,2236.0,0.0,0.0,0.0,1.0
467,5.3146,33.0,879.0,0.0,0.0,0.0,0.0
468,6.4685,22.0,3522.0,0.0,0.0,0.0,0.0
469,3.7454,35.0,2342.0,0.0,0.0,0.0,0.0
470,3.0313,30.0,1715.0,1.0,0.0,0.0,0.0
471,3.3156,42.0,891.0,0.0,0.0,0.0,0.0
472,4.6458,46.0,1388.0,0.0,0.0,0.0,1.0
473,3.875,32.0,1764.0,1.0,0.0,0.0,0.0
474,3.8,42.0,715.0,0.0,0.0,0.0,0.0
475,3.5603,17.0,5153.0,1.0,0.0,0.0,0.0
476,6.5378,34.0,4781.0,0.0,0.0,1.0,0.0
477,2.5625,30.0,2346.0,1.0,0.0,0.0,0.0
478,11.0567,5.0,5348.0,0.0,0.0,0.0,0.0
479,2.1414,46.0,1386.0,0.0,0.0,0.0,0.0
480,11.2185,52.0,2980.0,0.0,0.0,0.0,0.0
481,3.5481,34.0,522.0,0.0,0.0,0.0,0.0
482,2.3173,30.0,2110.0,1.0,0.0,0.0,0.0
483,3.725,30.0,1722.0,0.0,0.0,1.0,0.0
484,3.1989,37.0,1053.0,0.0,0.0,1.0,0.0
485,6.2275,34.0,6986.0,0.0,0.0,1.0,0.0
486,4.7986,52.0,1704.0,0.0,0.0,0.0,0.0
487,3.3438,50.0,2929.0,0.0,0.0,0.0,0.0
488,2.3783,28.0,1909.0,1.0,0.0,0.0,0.0
489,3.75,18.0,4839.0,0.0,0.0,0.0,0.0
490,2.7802,22.0,1438.0,0.0,0.0,0.0,0.0
491,2.75,52.0,1394.0,0.0,0.0,1.0,0.0
492,1.8792,41.0,1404.0,1.0,0.0,0.0,0.0
493,0.9797,32.0,1298.0,0.0,0.0,1.0,0.0
494,3.0809,5.0,6660.0,1.0,0.0,0.0,0.0
495,1.7083,41.0,812.0,1.0,0.0,0.0,0.0
496,3.6451,32.0,6365.0,0.0,0.0,0.0,0.0
497,3.8581,35.0,2160.0,0.0,0.0,0.0,0.0
498,3.3438,37.0,1264.0,0.0,0.0,0.0,0.0
499,3.32,40.0,1351.0,0.0,0.0,0.0,1.0
500,5.5335,21.0,966.0,0.0,0.0,0.0,0.0
501,4.1098,21.0,2198.0,0.0,0.0,0.0,0.0
502,3.0625,20.0,1465.0,1.0,0.0,0.0,0.0
503,3.2112,20.0,3389.0,0.0,0.0,0.0,1.0
504,3.6908,38.0,1335.0,0.0,0.0,0.0,0.0
505,3.8125,14.0,3167.0,1.0,0.0,0.0,0.0
506,1.3801,39.0,2062.0,0.0,0.0,0.0,0.0
507,4.1656,37.0,3441.0,0.0,0.0,0.0,0.0
508,4.8854,52.0,2562.0,0.0,0.0,0.0,0.0
509,5.4031,4.0,2369.0,0.0,0.0,0.0,1.0
510,4.0167,5.0,1131.0,1.0,0.0,0.0,0.0
511,5.8686,15.0,2052.0,0.0,0.0,0.0,0.0
512,2.7045,36.0,391.0,1.0,0.0,0.0,0.0
513,5.3538,24.0,3541.0,0.0,0.0,0.0,1.0
514,3.375,13.0,493.0,1.0,0.0,0.0,0.0
515,15.0001,52.0,3562.0,0.0,0.0,0.0,0.0
516,3.8438,37.0,2155.0,0.0,0.0,0.0,1.0
517,2.875,26.0,1949.0,0.0,0.0,0.0,0.0
518,2.2788,28.0,2080.0,0.0,0.0,0.0,1.0
519,2.2031,27.0,1774.0,0.0,0.0,0.0,0.0
520,2.6875,13.0,2394.0,1.0,0.0,0.0,0.0
521,4.7337,22.0,2857.0,0.0,0.0,0.0,1.0
522,5.6385,26.0,3038.0,0.0,0.0,0.0,0.0
523,2.7396,7.0,681.0,1.0,0.0,0.0,0.0
524,4.1429,12.0,1428.0,0.0,0.0,0.0,1.0
525,2.6458,26.0,1170.0,1.0,0.0,0.0,0.0
526,4.125,52.0,2616.0,0.0,0.0,1.0,0.0
527,2.6208,52.0,2254.0,0.0,0.0,0.0,1.0
528,7.5594,18.0,1193.0,0.0,0.0,0.0,1.0
529,5.6885,17.0,4526.0,0.0,0.0,0.0,1.0
530,5.3102,13.0,7367.0,0.0,0.0,1.0,0.0
531,4.5655,35.0,2739.0,0.0,0.0,0.0,0.0
532,1.55,36.0,1807.0,0.0,0.0,0.0,0.0
533,3.7292,23.0,2395.0,0.0,0.0,0.0,1.0
534,5.5,16.0,2095.0,0.0,0.0,0.0,0.0
535,5.0553,2.0,2103.0,1.0,0.0,0.0,0.0
536,3.0938,31.0,1236.0,0.0,0.0,0.0,0.0
537,1.8806,28.0,3889.0,0.0,0.0,0.0,0.0
538,3.9036,37.0,1709.0,0.0,0.0,0.0,0.0
539,3.5,19.0,2167.0,0.0,0.0,0.0,0.0
540,2.0643,37.0,1673.0,0.0,0.0,0.0,0.0
541,3.2672,32.0,2139.0,1.0,0.0,0.0,0.0
542,1.9798,41.0,1576.0,0.0,0.0,0.0,0.0
543,4.1488,38.0,2317.0,1.0,0.0,0.0,0.0
544,5.0772,17.0,3912.0,0.0,0.0,0.0,0.0
545,3.4237,4.0,9911.0,1.0,0.0,0.0,0.0
546,11.3176,28.0,4518.0,0.0,0.0,0.0,1.0
547,5.0323,30.0,2260.0,0.0,0.0,0.0,0.0
548,2.8871,22.0,2828.0,1.0,0.0,0.0,0.0
549,15.0001,52.0,1482.0,0.0,0.0,0.0,0.0
550,2.7679,23.0,3771.0,0.0,0.0,0.0,0.0
551,1.6528,32.0,1218.0,0.0,0.0,0.0,1.0
552,3.2937,13.0,2084.0,1.0,0.0,0.0,0.0
553,1.75,50.0,1343.0,1.0,0.0,0.0,0.0
554,5.828,27.0,1675.0,0.0,0.0,0.0,0.0
555,8.2934,34.0,2095.0,0.0,0.0,0.0,0.0
556,5.2088,52.0,2857.0,0.0,0.0,1.0,0.0
557,3.2721,11.0,1479.0,1.0,0.0,0.0,0.0
558,7.5,35.0,1313.0,0.0,0.0,0.0,0.0
559,4.7143,35.0,1184.0,0.0,0.0,1.0,0.0
560,2.5389,47.0,2518.0,1.0,0.0,0.0,0.0
561,2.3571,36.0,2864.0,1.0,0.0,0.0,0.0
562,5.5336,6.0,2850.0,0.0,0.0,0.0,0.0
563,3.125,14.0,1636.0,1.0,0.0,0.0,0.0
564,4.8854,30.0,1336.0,0.0,0.0,0.0,0.0
565,4.875,26.0,138.0,0.0,0.0,0.0,0.0
566,5.2542,24.0,2541.0,0.0,0.0,0.0,0.0
567,2.543,37.0,2894.0,0.0,0.0,0.0,0.0
568,6.0238,23.0,1650.0,0.0,0.0,1.0,0.0
569,4.6705,19.0,5254.0,1.0,0.0,0.0,0.0
570,3.1875,30.0,2019.0,0.0,0.0,0.0,0.0
571,5.9039,21.0,5904.0,0.0,0.0,0.0,1.0
572,2.4148,27.0,2920.0,0.0,0.0,0.0,1.0
573,3.1369,19.0,3056.0,0.0,0.0,0.0,0.0
574,2.3098,39.0,2451.0,0.0,0.0,0.0,0.0
575,1.8438,32.0,1691.0,1.0,0.0,0.0,0.0
576,1.6483,39.0,2191.0,1.0,0.0,0.0,0.0
577,1.425,43.0,1624.0,1.0,0.0,0.0,0.0
578,1.375,35.0,2305.0,0.0,0.0,0.0,0.0
579,4.2237,25.0,5024.0,0.0,0.0,1.0,0.0
580,2.3568,5.0,2665.0,0.0,0.0,0.0,0.0
581,3.9565,48.0,2675.0,0.0,0.0,1.0,0.0
582,8.9257,19.0,3154.0,0.0,0.0,0.0,0.0
583,3.7734,22.0,2520.0,0.0,0.0,0.0,0.0
584,5.3345,4.0,3273.0,0.0,0.0,1.0,0.0
585,3.1111,36.0,1950.0,0.0,0.0,0.0,0.0
586,4.621,26.0,3735.0,0.0,0.0,1.0,0.0
587,1.875,52.0,567.0,1.0,0.0,0.0,0.0
588,2.875,38.0,1007.0,0.0,0.0,1.0,0.0
589,2.1944,52.0,888.0,0.0,0.0,1.0,0.0
590,4.6364,37.0,1364.0,0.0,0.0,0.0,0.0
591,3.4838,30.0,1189.0,1.0,0.0,0.0,0.0
592,4.1094,14.0,1930.0,1.0,0.0,0.0,0.0
593,4.4423,18.0,3415.0,1.0,0.0,0.0,0.0
594,2.1513,43.0,2706.0,0.0,0.0,0.0,1.0
595,5.257,25.0,6909.0,0.0,0.0,0.0,0.0
596,2.09,34.0,1144.0,0.0,0.0,0.0,1.0
597,1.8914,25.0,2220.0,1.0,0.0,0.0,0.0
598,1.7064,46.0,1889.0,0.0,0.0,0.0,1.0
599,1.9609,23.0,1276.0,0.0,0.0,0.0,0.0
600,5.5,10.0,4337.0,1.0,0.0,0.0,0.0
601,2.4,25.0,3742.0,0.0,0.0,0.0,1.0
602,5.9356,14.0,6006.0,0.0,0.0,0.0,0.0
603,5.7373,12.0,1313.0,1.0,0.0,0.0,0.0
604,6.0252,15.0,2857.0,1.0,0.0,0.0,0.0
605,3.5208,49.0,1785.0,0.0,0.0,0.0,0.0
606,2.4866,26.0,2205.0,1.0,0.0,0.0,0.0
607,2.9507,44.0,2341.0,0.0,0.0,1.0,0.0
608,3.3438,52.0,970.0,0.0,0.0,1.0,0.0
609,8.9616,47.0,1956.0,0.0,0.0,0.0,0.0
610,5.5184,35.0,1873.0,0.0,0.0,0.0,1.0
611,4.4375,10.0,3063.0,1.0,0.0,0.0,0.0
612,2.8106,26.0,2080.0,0.0,0.0,0.0,0.0
613,15.0001,52.0,1841.0,0.0,0.0,0.0,0.0
614,7.2371,10.0,1039.0,1.0,0.0,0.0,0.0
615,5.449,16.0,4196.0,0.0,0.0,0.0,0.0
616,2.7339,28.0,2410.0,0.0,0.0,0.0,0.0
617,2.7069,18.0,3612.0,0.0,0.0,0.0,0.0
618,3.3715,52.0,2994.0,0.0,0.0,1.0,0.0
619,2.8061,14.0,6090.0,0.0,0.0,0.0,0.0
620,2.1949,35.0,1255.0,0.0,0.0,0.0,0.0
621,3.7455,47.0,2986.0,0.0,0.0,0.0,0.0
622,2.5625,33.0,1547.0,0.0,0.0,1.0,0.0
623,2.2566,52.0,2148.0,0.0,0.0,0.0,1.0
624,4.5795,18.0,2245.0,1.0,0.0,0.0,0.0
625,5.3505,15.0,5094.0,0.0,0.0,0.0,1.0
626,7.2634,12.0,14316.0,0.0,0.0,1.0,0.0
627,5.956,41.0,2576.0,0.0,0.0,1.0,0.0
628,2.1687,41.0,1353.0,0.0,0.0,0.0,0.0
629,3.1115,39.0,2069.0,0.0,0.0,1.0,0.0
630,3.2083,37.0,1375.0,0.0,0.0,0.0,0.0
631,4.6518,24.0,3571.0,0.0,0.0,0.0,0.0
632,2.6818,35.0,1391.0,0.0,0.0,0.0,1.0
633,2.5029,43.0,1934.0,0.0,0.0,0.0,0.0
634,1.901,32.0,2197.0,0.0,0.0,0.0,1.0
635,3.7083,33.0,2006.0,0.0,0.0,0.0,0.0
636,2.9028,11.0,2127.0,0.0,0.0,0.0,0.0
637,3.5909,52.0,2245.0,0.0,0.0,1.0,0.0
638,2.4727,19.0,1988.0,0.0,0.0,0.0,0.0
639,4.5132,27.0,2565.0,0.0,0.0,0.0,0.0
640,4.4663,34.0,1941.0,0.0,0.0,0.0,0.0
641,5.5261,10.0,4159.0,1.0,0.0,0.0,0.0
642,0.9751,48.0,1766.0,0.0,0.0,0.0,0.0
643,2.875,34.0,1796.0,0.0,0.0,0.0,0.0
644,2.0216,18.0,2158.0,1.0,0.0,0.0,0.0
645,3.3542,52.0,791.0,0.0,0.0,0.0,0.0
646,4.2656,22.0,3891.0,0.0,0.0,0.0,1.0
647,3.0592,28.0,2103.0,1.0,0.0,0.0,0.0
648,2.3571,25.0,1101.0,0.0,0.0,0.0,0.0
649,6.4994,18.0,7397.0,1.0,0.0,0.0,0.0
650,4.7188,29.0,866.0,0.0,0.0,1.0,0.0
651,2.1974,18.0,1170.0,0.0,0.0,0.0,0.0
652,2.15,15.0,666.0,0.0,0.0,0.0,1.0
653,3.6202,34.0,3659.0,0.0,0.0,0.0,0.0
654,5.5924,42.0,1969.0,0.0,0.0,0.0,0.0
655,5.0465,34.0,3850.0,0.0,0.0,0.0,1.0
656,3.3272,35.0,1872.0,1.0,0.0,0.0,0.0
657,7.0422,52.0,2635.0,0.0,0.0,0.0,1.0
658,3.5,43.0,1145.0,0.0,0.0,0.0,1.0
659,4.5814,24.0,4365.0,0.0,0.0,0.0,0.0
660,3.197,7.0,3686.0,0.0,0.0,0.0,1.0
661,1.5652,38.0,980.0,0.0,0.0,0.0,0.0
662,3.0481,3.0,4188.0,1.0,0.0,0.0,0.0
663,2.2259,24.0,1939.0,0.0,0.0,0.0,0.0
664,3.072,15.0,4065.0,1.0,0.0,0.0,0.0
665,6.9664,11.0,9992.0,0.0,0.0,0.0,1.0
666,5.0509,19.0,4657.0,0.0,0.0,1.0,0.0
667,6.142,44.0,4420.0,0.0,0.0,0.0,1.0
668,4.4643,40.0,1545.0,0.0,0.0,0.0,1.0
669,5.1538,23.0,1553.0,0.0,0.0,0.0,1.0
670,4.0962,20.0,710.0,0.0,0.0,0.0,0.0
671,3.9,25.0,3883.0,0.0,0.0,1.0,0.0
672,3.7931,26.0,2261.0,0.0,0.0,1.0,0.0
673,3.825,34.0,1593.0,0.0,0.0,0.0,0.0
674,4.2813,17.0,2385.0,0.0,0.0,0.0,0.0
675,2.4167,31.0,1014.0,0.0,0.0,0.0,0.0
676,4.3162,26.0,3069.0,0.0,0.0,0.0,1.0
677,7.1322,35.0,2987.0,0.0,0.0,0.0,0.0
678,6.448,30.0,1036.0,0.0,0.0,0.0,0.0
679,5.0828,14.0,3348.0,1.0,0.0,0.0,0.0
680,4.652,44.0,2304.0,0.0,0.0,0.0,1.0
681,2.6176,17.0,1276.0,1.0,0.0,0.0,0.0
682,3.5547,31.0,372.0,0.0,0.0,0.0,1.0
683,4.3158,49.0,3780.0,0.0,0.0,0.0,0.0
684,2.9576,25.0,4617.0,1.0,0.0,0.0,0.0
685,3.9107,40.0,1391.0,1.0,0.0,0.0,0.0
686,1.7422,21.0,1774.0,1.0,0.0,0.0,0.0
687,3.2279,43.0,1461.0,0.0,0.0,0.0,0.0
688,4.5,24.0,2831.0,0.0,0.0,1.0,0.0
689,4.6484,25.0,2113.0,0.0,0.0,0.0,1.0
690,3.3456,37.0,641.0,0.0,0.0,0.0,0.0
691,3.6953,26.0,2678.0,0.0,0.0,0.0,0.0
692,1.9018,25.0,1339.0,1.0,0.0,0.0,0.0
693,2.4519,25.0,1205.0,0.0,0.0,1.0,0.0
694,2.3274,29.0,1298.0,0.0,0.0,1.0,0.0
695,5.057,46.0,1425.0,0.0,0.0,0.0,0.0
696,4.2969,18.0,1442.0,1.0,0.0,0.0,0.0
697,4.2813,24.0,1328.0,0.0,0.0,0.0,0.0
698,4.0556,9.0,1739.0,0.0,0.0,0.0,0.0
699,2.3068,23.0,1516.0,0.0,0.0,0.0,0.0
700,6.1737,25.0,2856.0,0.0,0.0,0.0,0.0
701,2.9706,36.0,385.0,0.0,0.0,1.0,0.0
702,9.8589,18.0,1974.0,0.0,0.0,0.0,0.0
703,3.2386,52.0,893.0,1.0,0.0,0.0,0.0
704,10.6272,36.0,2023.0,0.0,0.0,1.0,0.0
705,2.1833,52.0,5486.0,1.0,0.0,0.0,0.0
706,1.4726,37.0,523.0,0.0,0.0,0.0,0.0
707,3.3017,5.0,639.0,0.0,0.0,0.0,0.0
708,1.2857,36.0,879.0,0.0,0.0,0.0,0.0
709,5.5427,4.0,2477.0,1.0,0.0,0.0,0.0
710,2.8036,30.0,2099.0,0.0,0.0,0.0,0.0
711,2.3864,42.0,1326.0,0.0,0.0,0.0,0.0
712,4.7875,46.0,2834.0,0.0,0.0,0.0,1.0
713,5.0393,45.0,2199.0,1.0,0.0,0.0,0.0
714,8.203,21.0,4018.0,0.0,0.0,0.0,0.0
715,3.4183,29.0,2251.0,1.0,0.0,0.0,0.0
716,4.1776,35.0,7067.0,0.0,0.0,1.0,0.0
717,5.2798,14.0,5332.0,1.0,0.0,0.0,0.0
718,2.1979,41.0,2099.0,0.0,0.0,0.0,0.0
719,6.6854,18.0,3364.0,0.0,0.0,0.0,0.0
720,3.2589,9.0,13670.0,1.0,0.0,0.0,0.0
721,2.0557,34.0,1478.0,0.0,0.0,0.0,0.0
722,4.3438,48.0,1301.0,0.0,0.0,0.0,0.0
723,4.3906,36.0,2169.0,0.0,0.0,0.0,0.0
724,4.0217,52.0,2402.0,0.0,0.0,0.0,0.0
725,5.3849,30.0,3615.0,0.0,0.0,0.0,0.0
726,5.9897,8.0,1519.0,1.0,0.0,0.0,0.0
727,3.8438,28.0,5173.0,1.0,0.0,0.0,0.0
728,4.5769,35.0,1622.0,0.0,0.0,0.0,0.0
729,2.1848,16.0,8476.0,0.0,0.0,0.0,0.0
730,2.6667,26.0,3695.0,0.0,0.0,0.0,0.0
731,8.5282,25.0,3430.0,1.0,0.0,0.0,0.0
732,3.3616,30.0,2835.0,0.0,0.0,0.0,1.0
733,4.9485,11.0,4694.0,0.0,0.0,0.0,0.0
734,13.4196,33.0,3104.0,0.0,0.0,0.0,0.0
735,1.9805,16.0,3154.0,1.0,0.0,0.0,0.0
736,1.2171,33.0,1210.0,1.0,0.0,0.0,0.0
737,2.5,32.0,1702.0,1.0,0.0,0.0,0.0
738,7.2543,52.0,2063.0,0.0,0.0,1.0,0.0
739,3.8281,3.0,830.0,1.0,0.0,0.0,0.0
740,4.1477,38.0,2367.0,0.0,0.0,0.0,1.0
741,3.4191,52.0,444.0,1.0,0.0,0.0,0.0
742,5.8904,24.0,4337.0,0.0,0.0,0.0,0.0
743,2.6902,17.0,2052.0,1.0,0.0,0.0,0.0
744,1.7083,19.0,3114.0,1.0,0.0,0.0,0.0
745,2.425,17.0,1441.0,0.0,0.0,0.0,0.0
746,1.6635,37.0,1018.0,1.0,0.0,0.0,0.0
747,2.5833,37.0,1705.0,0.0,0.0,0.0,0.0
748,4.4659,40.0,1193.0,0.0,0.0,0.0,1.0
749,1.7266,21.0,1728.0,1.0,0.0,0.0,0.0
750,2.8342,34.0,3004.0,0.0,0.0,0.0,0.0
751,3.8333,15.0,3042.0,1.0,0.0,0.0,0.0
752,4.2054,10.0,3657.0,1.0,0.0,0.0,0.0
753,4.125,9.0,2802.0,1.0,0.0,0.0,0.0
754,4.5604,4.0,14418.0,1.0,0.0,0.0,0.0
755,3.3266,28.0,5109.0,0.0,0.0,0.0,0.0
756,5.6683,24.0,3308.0,0.0,0.0,0.0,0.0
757,3.4038,29.0,1141.0,1.0,0.0,0.0,0.0
758,4.8787,33.0,2918.0,1.0,0.0,0.0,0.0
759,3.9617,6.0,13724.0,0.0,0.0,0.0,0.0
760,7.7042,32.0,10445.0,0.0,0.0,0.0,1.0
761,3.1326,17.0,5133.0,0.0,0.0,0.0,0.0
762,3.65,15.0,1329.0,0.0,0.0,0.0,1.0
763,1.7788,25.0,1435.0,1.0,0.0,0.0,0.0
764,4.2065,52.0,2489.0,1.0,0.0,0.0,0.0
765,5.5936,21.0,5322.0,0.0,0.0,0.0,0.0
766,3.858,16.0,2678.0,1.0,0.0,0.0,0.0
767,2.3952,52.0,2224.0,1.0,0.0,0.0,0.0
768,2.6979,19.0,1931.0,0.0,0.0,0.0,1.0
769,5.0025,32.0,3233.0,0.0,0.0,0.0,0.0
770,4.1898,23.0,3578.0,0.0,0.0,0.0,1.0
771,3.9329,17.0,3064.0,0.0,0.0,0.0,0.0
772,8.289,25.0,1799.0,0.0,0.0,0.0,0.0
773,4.9205,31.0,1944.0,0.0,0.0,0.0,0.0
774,3.0625,45.0,2249.0,0.0,0.0,0.0,1.0
775,7.5349,33.0,2423.0,0.0,0.0,1.0,0.0
776,4.1603,17.0,1989.0,0.0,0.0,0.0,0.0
777,4.7708,48.0,977.0,0.0,0.0,1.0,0.0
778,3.301,27.0,3787.0,1.0,0.0,0.0,0.0
779,2.3,52.0,248.0,0.0,0.0,1.0,0.0
780,3.5943,14.0,6787.0,0.0,0.0,0.0,1.0
781,1.4625,37.0,1971.0,0.0,0.0,0.0,0.0
782,3.0352,27.0,2696.0,0.0,0.0,0.0,1.0
783,2.675,43.0,1802.0,0.0,0.0,0.0,0.0
784,2.3814,28.0,2758.0,0.0,0.0,0.0,1.0
785,3.5139,28.0,2401.0,0.0,0.0,0.0,0.0
786,5.3275,5.0,6529.0,0.0,0.0,0.0,0.0
787,5.036,52.0,1456.0,0.0,0.0,0.0,0.0
788,7.1845,40.0,826.0,0.0,0.0,0.0,0.0
789,1.5625,38.0,2457.0,0.0,0.0,1.0,0.0
790,4.7475,28.0,5448.0,0.0,0.0,1.0,0.0
791,4.3429,9.0,4609.0,0.0,0.0,0.0,0.0
792,3.1442,50.0,1568.0,0.0,0.0,0.0,0.0
793,15.0001,52.0,1447.0,0.0,0.0,1.0,0.0
794,3.9917,25.0,3067.0,0.0,0.0,0.0,0.0
795,3.0714,16.0,1426.0,0.0,0.0,0.0,0.0
796,3.6339,28.0,2399.0,0.0,0.0,0.0,0.0
797,2.9491,49.0,1393.0,0.0,0.0,0.0,0.0
798,1.7298,52.0,1788.0,1.0,0.0,0.0,0.0
799,3.1607,34.0,1703.0,1.0,0.0,0.0,0.0
800,4.5189,45.0,3168.0,0.0,0.0,0.0,1.0
801,5.9177,27.0,698.0,0.0,0.0,0.0,0.0
802,1.625,18.0,1411.0,1.0,0.0,0.0,0.0
803,4.6,28.0,2829.0,0.0,0.0,0.0,0.0
804,1.8315,28.0,1768.0,1.0,0.0,0.0,0.0
805,2.6908,24.0,1294.0,1.0,0.0,0.0,0.0
806,2.4,40.0,581.0,0.0,0.0,0.0,1.0
807,3.0208,34.0,1917.0,0.0,0.0,0.0,1.0
808,3.0083,18.0,3405.0,0.0,0.0,0.0,0.0
809,3.2388,20.0,4084.0,0.0,0.0,0.0,0.0
810,4.7589,16.0,6756.0,0.0,0.0,0.0,0.0
811,3.4167,31.0,906.0,1.0,0.0,0.0,0.0
812,3.825,28.0,1274.0,1.0,0.0,0.0,0.0
813,4.0313,18.0,2040.0,1.0,0.0,0.0,0.0
814,2.1441,22.0,5016.0,0.0,0.0,0.0,1.0
815,2.4432,37.0,1442.0,0.0,0.0,0.0,0.0
816,3.0466,15.0,3148.0,0.0,0.0,0.0,0.0
817,6.8758,26.0,797.0,0.0,0.0,0.0,0.0
818,4.7216,20.0,3349.0,0.0,0.0,0.0,0.0
819,3.1062,19.0,2722.0,1.0,0.0,0.0,0.0
820,1.7813,29.0,1799.0,1.0,0.0,0.0,0.0
821,1.2275,38.0,1643.0,1.0,0.0,0.0,0.0
822,5.0077,35.0,802.0,0.0,0.0,0.0,0.0
823,1.9509,35.0,1179.0,0.0,0.0,0.0,1.0
824,2.5517,52.0,1736.0,0.0,0.0,1.0,0.0
825,2.0156,33.0,2048.0,0.0,0.0,0.0,1.0
826,4.8667,14.0,2798.0,1.0,0.0,0.0,0.0
827,4.0,52.0,2686.0,0.0,0.0,1.0,0.0
828,4.7361,7.0,2344.0,1.0,0.0,0.0,0.0
829,2.6434,20.0,2687.0,0.0,0.0,0.0,0.0
830,2.0096,38.0,1276.0,0.0,0.0,1.0,0.0
831,2.1705,23.0,462.0,1.0,0.0,0.0,0.0
832,9.3125,27.0,829.0,0.0,0.0,0.0,0.0
833,4.3317,30.0,3225.0,0.0,0.0,0.0,1.0
834,0.9318,35.0,1511.0,0.0,0.0,0.0,1.0
835,3.1458,41.0,856.0,0.0,0.0,1.0,0.0
836,3.6997,24.0,10239.0,0.0,0.0,0.0,0.0
837,3.7316,13.0,4115.0,1.0,0.0,0.0,0.0
838,5.532,47.0,1745.0,1.0,0.0,0.0,0.0
839,3.2727,17.0,3308.0,0.0,0.0,0.0,0.0
840,4.4167,28.0,2347.0,0.0,0.0,0.0,0.0
841,8.1111,13.0,1939.0,0.0,0.0,0.0,0.0
842,3.8571,37.0,4072.0,0.0,0.0,0.0,0.0
843,2.1845,39.0,701.0,1.0,0.0,0.0,0.0
844,2.3715,18.0,1892.0,0.0,0.0,0.0,0.0
845,6.3144,28.0,3952.0,0.0,0.0,0.0,1.0
846,1.758,17.0,1285.0,0.0,0.0,0.0,1.0
847,6.8154,24.0,1956.0,0.0,0.0,0.0,0.0
848,1.7798,30.0,1509.0,1.0,0.0,0.0,0.0
849,2.1774,40.0,1279.0,0.0,0.0,0.0,0.0
850,2.2278,13.0,3963.0,1.0,0.0,0.0,0.0
851,3.9306,37.0,1998.0,0.0,0.0,0.0,0.0
852,2.6763,16.0,2692.0,0.0,0.0,0.0,0.0
853,8.0409,8.0,2649.0,0.0,0.0,0.0,0.0
854,3.8589,16.0,1496.0,0.0,0.0,0.0,1.0
855,4.4688,43.0,2061.0,0.0,0.0,1.0,0.0
856,6.1047,7.0,10648.0,0.0,0.0,1.0,0.0
857,5.6029,17.0,2902.0,1.0,0.0,0.0,0.0
858,3.0448,30.0,4367.0,1.0,0.0,0.0,0.0
859,4.2432,13.0,6141.0,1.0,0.0,0.0,0.0
860,2.6536,22.0,2467.0,1.0,0.0,0.0,0.0
861,5.347,22.0,4638.0,0.0,0.0,0.0,0.0
862,4.25,49.0,1464.0,0.0,0.0,0.0,1.0
863,3.875,27.0,3277.0,0.0,0.0,0.0,0.0
864,6.3111,42.0,2390.0,0.0,0.0,1.0,0.0
865,4.0804,33.0,1615.0,0.0,0.0,1.0,0.0
866,2.65,28.0,1313.0,0.0,0.0,0.0,0.0
867,2.3787,21.0,1607.0,0.0,0.0,1.0,0.0
868,6.3992,36.0,854.0,0.0,0.0,0.0,0.0
869,1.5893,17.0,2623.0,1.0,0.0,0.0,0.0
870,2.2961,35.0,2237.0,0.0,0.0,0.0,0.0
871,3.4926,30.0,1860.0,1.0,0.0,0.0,0.0
872,3.6667,40.0,1743.0,0.0,0.0,0.0,0.0
873,1.2083,22.0,565.0,1.0,0.0,0.0,0.0
874,3.6,24.0,1948.0,1.0,0.0,0.0,0.0
875,5.2327,34.0,440.0,0.0,0.0,0.0,0.0
876,3.1167,39.0,1752.0,0.0,0.0,1.0,0.0
